# sat-benchmark 0.8.14 on smithi @ 2016-06-26T14:36:01+09:00
# designate: 167192 2016-01-27T11:34 /usr/bin/glucose
# parameters: '-maxnbthreads=1' and timeout: 1260 sec.
solver, num, target, time
"glucose(1 thread)", 24, "SR15m/complete-400-0.1-3-9876543214003.cnf",  2.17
"glucose(1 thread)", 25, "SR15m/complete-500-0.1-1-9876543215001.cnf",  6.32
"glucose(1 thread)", 26, "SR15m/complete-500-0.1-15-98765432150015.cnf",  6.94
"glucose(1 thread)", 27, "SR15m/complete-500-0.1-17-98765432150017.cnf",  7.07
"glucose(1 thread)", 28, "SR15m/complete-500-0.1-8-9876543215008.cnf",  6.75
"glucose(1 thread)", 29, "SR15m/gss-18-s100.cnf",  258.93
"glucose(1 thread)", 30, "SR15m/gss-19-s100.cnf",  298.50
"glucose(1 thread)", 31, "SR15m/itox_vc1130.cnf",  1.16
"glucose(1 thread)", 32, "SR15m/jgiraldezlevy.2200.9086.08.40.158.cnf",  379.75
"glucose(1 thread)", 33, "SR15m/jgiraldezlevy.2200.9086.08.40.194.cnf",  567.33
"glucose(1 thread)", 34, "SR15m/jgiraldezlevy.2200.9086.08.40.22.cnf",  228.96
"glucose(1 thread)", 35, "SR15m/jgiraldezlevy.2200.9086.08.40.35.cnf",  6.32
"glucose(1 thread)", 36, "SR15m/jgiraldezlevy.2200.9086.08.40.41.cnf",  1259.85
"glucose(1 thread)", 37, "SR15m/jgiraldezlevy.2200.9086.08.40.62.cnf",  316.13
"glucose(1 thread)", 38, "SR15m/jgiraldezlevy.2200.9086.08.40.81.cnf",  499.93
"glucose(1 thread)", 39, "SR15m/jgiraldezlevy.2200.9086.08.40.85.cnf",  72.62
"glucose(1 thread)", 40, "SR15m/k2fix_gr_rcs_w9.shuffled.cnf",  13.37
"glucose(1 thread)", 41, "SR15m/manthey_DimacsSorterHalf_28_4.cnf",  76.75
"glucose(1 thread)", 42, "SR15m/manthey_DimacsSorterHalf_29_2.cnf",  47.51
"glucose(1 thread)", 43, "SR15m/manthey_DimacsSorterHalf_30_0.cnf",  33.02
"glucose(1 thread)", 44, "SR15m/manthey_DimacsSorterHalf_30_3.cnf",  16.19
"glucose(1 thread)", 45, "SR15m/manthey_DimacsSorterHalf_30_7.cnf",  35.83
"glucose(1 thread)", 46, "SR15m/manthey_DimacsSorterHalf_31_2.cnf",  105.99
"glucose(1 thread)", 47, "SR15m/manthey_DimacsSorterHalf_31_8.cnf",  1259.71
"glucose(1 thread)", 48, "SR15m/manthey_DimacsSorterHalf_32_1.cnf",  605.97
"glucose(1 thread)", 49, "SR15m/manthey_DimacsSorterHalf_33_1.cnf",  0.88
"glucose(1 thread)", 50, "SR15m/manthey_DimacsSorterHalf_37_6.cnf",  1259.51
"glucose(1 thread)", 51, "SR15m/manthey_DimacsSorterHalf_37_8.cnf",  201.81
"glucose(1 thread)", 52, "SR15m/manthey_DimacsSorterHalf_37_9.cnf",  1259.56
"glucose(1 thread)", 53, "SR15m/manthey_DimacsSorter_28_0.cnf",  2.09
"glucose(1 thread)", 54, "SR15m/manthey_DimacsSorter_28_3.cnf",  35.55
"glucose(1 thread)", 55, "SR15m/manthey_DimacsSorter_28_4.cnf",  76.17
"glucose(1 thread)", 56, "SR15m/manthey_DimacsSorter_28_7.cnf",  16.73
"glucose(1 thread)", 57, "SR15m/manthey_DimacsSorter_30_1.cnf",  32.91
"glucose(1 thread)", 58, "SR15m/manthey_DimacsSorter_30_4.cnf",  45.01
"glucose(1 thread)", 59, "SR15m/manthey_DimacsSorter_30_5.cnf",  53.01
"glucose(1 thread)", 60, "SR15m/manthey_DimacsSorter_30_6.cnf",  55.95
"glucose(1 thread)", 61, "SR15m/manthey_DimacsSorter_31_0.cnf",  9.90
"glucose(1 thread)", 62, "SR15m/manthey_DimacsSorter_31_6.cnf",  16.14
"glucose(1 thread)", 63, "SR15m/manthey_DimacsSorter_31_8.cnf",  1259.71
"glucose(1 thread)", 64, "SR15m/manthey_DimacsSorter_32_1.cnf",  590.86
"glucose(1 thread)", 65, "SR15m/manthey_DimacsSorter_35_7.cnf",  235.21
"glucose(1 thread)", 66, "SR15m/manthey_DimacsSorter_36_4.cnf",  190.35
"glucose(1 thread)", 67, "SR15m/manthey_DimacsSorter_37_6.cnf",  1259.59
"glucose(1 thread)", 68, "SR15m/manthey_single-ordered-initialized-w12-b6.cnf",  0.01
"glucose(1 thread)", 69, "SR15m/manthey_single-ordered-initialized-w14-b7.cnf",  0.03
"glucose(1 thread)", 70, "SR15m/manthey_single-ordered-initialized-w18-b7.cnf",  0.07
"glucose(1 thread)", 71, "SR15m/manthey_single-ordered-initialized-w18-b8.cnf",  0.09
"glucose(1 thread)", 72, "SR15m/manthey_single-ordered-initialized-w20-b10.cnf",  0.08
"glucose(1 thread)", 73, "SR15m/manthey_single-ordered-initialized-w20-b7.cnf",  0.13
"glucose(1 thread)", 74, "SR15m/manthey_single-ordered-initialized-w20-b8.cnf",  0.16
"glucose(1 thread)", 75, "SR15m/manthey_single-ordered-initialized-w22-b6.cnf",  0.12
"glucose(1 thread)", 76, "SR15m/manthey_single-ordered-initialized-w22-b8.cnf",  0.25
"glucose(1 thread)", 77, "SR15m/manthey_single-ordered-initialized-w24-b7.cnf",  0.40
"glucose(1 thread)", 78, "SR15m/manthey_single-ordered-initialized-w24-b9.cnf",  0.36
"glucose(1 thread)", 79, "SR15m/manthey_single-ordered-initialized-w26-b7.cnf",  0.62
"glucose(1 thread)", 80, "SR15m/manthey_single-ordered-initialized-w26-b8.cnf",  0.74
"glucose(1 thread)", 81, "SR15m/manthey_single-ordered-initialized-w28-b8.cnf",  1.25
"glucose(1 thread)", 82, "SR15m/manthey_single-ordered-initialized-w32-b9.cnf",  4.77
"glucose(1 thread)", 83, "SR15m/manthey_single-ordered-initialized-w40-b10.cnf",  43.78
"glucose(1 thread)", 84, "SR15m/manthey_single-ordered-initialized-w40-b8.cnf",  55.15
"glucose(1 thread)", 85, "SR15m/manthey_single-ordered-initialized-w42-b8.cnf",  99.71
"glucose(1 thread)", 86, "SR15m/manthey_single-ordered-initialized-w42-b9.cnf",  93.39
"glucose(1 thread)", 87, "SR15m/manthey_single-ordered-initialized-w44-b6.cnf",  50.22
"glucose(1 thread)", 88, "SR15m/manthey_single-ordered-initialized-w44-b7.cnf",  122.73
"glucose(1 thread)", 89, "SR15m/manthey_single-ordered-initialized-w44-b9.cnf",  163.26
"glucose(1 thread)", 90, "SR15m/manthey_single-ordered-initialized-w46-b7.cnf",  196.13
"glucose(1 thread)", 91, "SR15m/manthey_single-ordered-initialized-w48-b6.cnf",  129.08
"glucose(1 thread)", 92, "SR15m/manthey_single-ordered-initialized-w48-b8.cnf",  61.76
"glucose(1 thread)", 93, "SR15m/manthey_single-ordered-initialized-w50-b6.cnf",  203.84
"glucose(1 thread)", 94, "SR15m/manthey_single-ordered-initialized-w54-b9.cnf",  42.88
"glucose(1 thread)", 95, "SR15m/minxorminand064.cnf",  92.73
"glucose(1 thread)", 96, "SR15m/mrpp_4x4-10_20.cnf",  1.15
"glucose(1 thread)", 97, "SR15m/mrpp_4x4-10_9.cnf",  0.44
"glucose(1 thread)", 98, "SR15m/mrpp_4x4-12_12.cnf",  9.57
"glucose(1 thread)", 99, "SR15m/mrpp_4x4-4_24.cnf",  0.14
"glucose(1 thread)", 100, "SR15m/mrpp_4x4-4_4.cnf",  0.01
"glucose(1 thread)", 101, "SR15m/mrpp_4x4-4_5.cnf",  0.01
"glucose(1 thread)", 102, "SR15m/mrpp_4x4-6_16.cnf",  0.30
"glucose(1 thread)", 103, "SR15m/mrpp_4x4-6_20.cnf",  0.31
"glucose(1 thread)", 104, "SR15m/mrpp_4x4-6_5.cnf",  0.01
"glucose(1 thread)", 105, "SR15m/mrpp_4x4-8_8.cnf",  0.14
"glucose(1 thread)", 106, "SR15m/mrpp_6x6-10_10.cnf",  0.31
"glucose(1 thread)", 107, "SR15m/mrpp_6x6-10_8.cnf",  0.19
"glucose(1 thread)", 108, "SR15m/mrpp_6x6-12_16.cnf",  4.76
"glucose(1 thread)", 109, "SR15m/mrpp_6x6-12_8.cnf",  0.06
"glucose(1 thread)", 110, "SR15m/mrpp_6x6-14_24.cnf",  38.83
"glucose(1 thread)", 111, "SR15m/mrpp_6x6-16_12.cnf",  2.66
"glucose(1 thread)", 112, "SR15m/mrpp_6x6-16_9.cnf",  0.25
"glucose(1 thread)", 113, "SR15m/mrpp_6x6-18_12.cnf",  8.46
"glucose(1 thread)", 114, "SR15m/mrpp_6x6-18_9.cnf",  3.07
"glucose(1 thread)", 115, "SR15m/mrpp_6x6-20_10.cnf",  37.99
"glucose(1 thread)", 116, "SR15m/mrpp_8x8-12_9.cnf",  0.13
"glucose(1 thread)", 117, "SR15m/mrpp_8x8-16_12.cnf",  2.54
"glucose(1 thread)", 118, "SR15m/mrpp_8x8-18_12.cnf",  0.34
"glucose(1 thread)", 119, "SR15m/mrpp_8x8-18_13.cnf",  14.68
"glucose(1 thread)", 120, "SR15m/mrpp_8x8-22_10.cnf",  0.23
"glucose(1 thread)", 121, "SR15m/mrpp_8x8-22_11.cnf",  20.96
"glucose(1 thread)", 122, "SR15m/mrpp_8x8-24_11.cnf",  19.16
"glucose(1 thread)", 123, "SR15m/mrpp_8x8-24_14.cnf",  153.83
"glucose(1 thread)", 124, "SR15m/mrpp_8x8-24_16.cnf",  311.85
"glucose(1 thread)", 125, "SR15m/mrpp_8x8-8_9.cnf",  0.13
"glucose(1 thread)", 126, "SR15m/openstacks-p30_3.085-SAT.cnf",  4.33
"glucose(1 thread)", 127, "SR15m/partial-5-15-s.cnf",  81.68
"glucose(1 thread)", 128, "SR15m/q_query_3_L150_coli.sat.cnf",  31.36
"glucose(1 thread)", 129, "SR15m/q_query_3_L200_coli.sat.cnf",  51.05
"glucose(1 thread)", 130, "SR15m/q_query_3_L80_coli.sat.cnf",  31.29
"glucose(1 thread)", 131, "SR15m/vmpc_29.cnf",  71.73
# finished at 2016-06-26T21:06:04+09:00
